fid,start_BusName,end_BusName,start_lat,start_lon,end_lat,end_lon,voltage,polarity,start_option,end_option,rid
1369,8MARSHALL KY_360015,8SEQUOYAH NP_360081,37.02455006,-88.39384277,35.22706031,-85.09419774,500,ac,default,default,8MARSHALL_KY_360015-8SEQUOYAH_NP_360081
1370,8MARSHALL KY_360015,8SHELBY TN_360021,37.02455006,-88.39384277,35.38606284,-89.80340294,500,ac,default,default,8MARSHALL_KY_360015-8SHELBY_TN_360021
1371,8MARSHALL KY_360015,8TRICO STEEL_360014,37.02455006,-88.39384277,34.60872576,-87.05506218,500,ac,default,default,8MARSHALL_KY_360015-8TRICO_STEEL_360014
1372,8MARSHALL KY_360015,8UNION MS_360033,37.02455006,-88.39384277,34.37783096,-88.85850114,500,ac,default,default,8MARSHALL_KY_360015-8UNION_MS_360033
1373,8MARSHALL KY_360015,8VOLUNTEER_360097,37.02455006,-88.39384277,36.1219789,-83.81482256,500,ac,default,default,8MARSHALL_KY_360015-8VOLUNTEER_360097
1374,8MARSHALL KY_360015,8WEST POINT_360035,37.02455006,-88.39384277,33.63551392,-88.65363834,500,ac,default,default,8MARSHALL_KY_360015-8WEST_POINT_360035
1375,8MARSHALL KY_360015,8WID CRK FP_360065,37.02455006,-88.39384277,34.88726197,-85.75423778,500,ac,default,default,8MARSHALL_KY_360015-8WID_CRK_FP_360065
1376,8MARSHALL KY_360015,8WILSON TN_360071,37.02455006,-88.39384277,36.2052377,-86.46506033,500,ac,default,default,8MARSHALL_KY_360015-8WILSON_TN_360071
1377,8MAURY TN_360050,8MONTGOMERY_360044,35.672863,-87.01861625,36.59438524,-87.25325857,500,ac,default,default,8MAURY_TN_360050-8MONTGOMERY_360044
1378,8MAURY TN_360050,8PARADIS CC5_360185,35.672863,-87.01861625,37.25966758,-86.97670194,500,ac,default,default,8MAURY_TN_360050-8PARADIS_CC5_360185
1379,8MAURY TN_360050,8PARADISE CC_360117,35.672863,-87.01861625,37.259697,-86.976991,500,ac,default,default,8MAURY_TN_360050-8PARADISE_CC_360117
1380,8MAURY TN_360050,8PHIPPS B NP_360102,35.672863,-87.01861625,36.46070569,-82.80788409,500,ac,default,default,8MAURY_TN_360050-8PHIPPS_B_NP_360102
1381,8MAURY TN_360050,8PIN HOOK TN_360581,35.672863,-87.01861625,36.04646628,-86.60595108,500,ac,default,default,8MAURY_TN_360050-8PIN_HOOK_TN_360581
1382,8MAURY TN_360050,8PLATEAU TN_360077,35.672863,-87.01861625,36.05858036,-85.14194112,500,ac,default,default,8MAURY_TN_360050-8PLATEAU_TN_360077
1383,8MAURY TN_360050,8RACCOON MTN_360079,35.672863,-87.01861625,35.05681146,-85.38724619,500,ac,default,default,8MAURY_TN_360050-8RACCOON_MTN_360079
1384,8MAURY TN_360050,8RUTHERFORD_360010,35.672863,-87.01861625,35.82791498,-86.59841524,500,ac,default,default,8MAURY_TN_360050-8RUTHERFORD_360010
1385,8MAURY TN_360050,8SEQUOYAH NP_360081,35.672863,-87.01861625,35.22706031,-85.09419774,500,ac,default,default,8MAURY_TN_360050-8SEQUOYAH_NP_360081
1386,8MAURY TN_360050,8SHELBY TN_360021,35.672863,-87.01861625,35.38606284,-89.80340294,500,ac,default,default,8MAURY_TN_360050-8SHELBY_TN_360021
1387,8MAURY TN_360050,8TRICO STEEL_360014,35.672863,-87.01861625,34.60872576,-87.05506218,500,ac,default,default,8MAURY_TN_360050-8TRICO_STEEL_360014
1388,8MAURY TN_360050,8UNION MS_360033,35.672863,-87.01861625,34.37783096,-88.85850114,500,ac,default,default,8MAURY_TN_360050-8UNION_MS_360033
1389,8MAURY TN_360050,8VOLUNTEER_360097,35.672863,-87.01861625,36.1219789,-83.81482256,500,ac,default,default,8MAURY_TN_360050-8VOLUNTEER_360097
1390,8MAURY TN_360050,8WEST POINT_360035,35.672863,-87.01861625,33.63551392,-88.65363834,500,ac,default,default,8MAURY_TN_360050-8WEST_POINT_360035
1391,8MAURY TN_360050,8WID CRK FP_360065,35.672863,-87.01861625,34.88726197,-85.75423778,500,ac,default,default,8MAURY_TN_360050-8WID_CRK_FP_360065
1392,8MAURY TN_360050,8WILSON TN_360071,35.672863,-87.01861625,36.2052377,-86.46506033,500,ac,default,default,8MAURY_TN_360050-8WILSON_TN_360071
1393,8MONTGOMERY_360044,8PARADIS CC5_360185,36.59438524,-87.25325857,37.25966758,-86.97670194,500,ac,default,default,8MONTGOMERY_360044-8PARADIS_CC5_360185
1394,8MONTGOMERY_360044,8PARADISE CC_360117,36.59438524,-87.25325857,37.259697,-86.976991,500,ac,default,default,8MONTGOMERY_360044-8PARADISE_CC_360117
1395,8MONTGOMERY_360044,8PHIPPS B NP_360102,36.59438524,-87.25325857,36.46070569,-82.80788409,500,ac,default,default,8MONTGOMERY_360044-8PHIPPS_B_NP_360102
1396,8MONTGOMERY_360044,8PIN HOOK TN_360581,36.59438524,-87.25325857,36.04646628,-86.60595108,500,ac,default,default,8MONTGOMERY_360044-8PIN_HOOK_TN_360581
1397,8MONTGOMERY_360044,8PLATEAU TN_360077,36.59438524,-87.25325857,36.05858036,-85.14194112,500,ac,default,default,8MONTGOMERY_360044-8PLATEAU_TN_360077
1398,8MONTGOMERY_360044,8RACCOON MTN_360079,36.59438524,-87.25325857,35.05681146,-85.38724619,500,ac,default,default,8MONTGOMERY_360044-8RACCOON_MTN_360079
1399,8MONTGOMERY_360044,8RUTHERFORD_360010,36.59438524,-87.25325857,35.82791498,-86.59841524,500,ac,default,default,8MONTGOMERY_360044-8RUTHERFORD_360010
1400,8MONTGOMERY_360044,8SEQUOYAH NP_360081,36.59438524,-87.25325857,35.22706031,-85.09419774,500,ac,default,default,8MONTGOMERY_360044-8SEQUOYAH_NP_360081
1401,8MONTGOMERY_360044,8SHELBY TN_360021,36.59438524,-87.25325857,35.38606284,-89.80340294,500,ac,default,default,8MONTGOMERY_360044-8SHELBY_TN_360021
1402,8MONTGOMERY_360044,8TRICO STEEL_360014,36.59438524,-87.25325857,34.60872576,-87.05506218,500,ac,default,default,8MONTGOMERY_360044-8TRICO_STEEL_360014
1403,8MONTGOMERY_360044,8UNION MS_360033,36.59438524,-87.25325857,34.37783096,-88.85850114,500,ac,default,default,8MONTGOMERY_360044-8UNION_MS_360033
1404,8MONTGOMERY_360044,8VOLUNTEER_360097,36.59438524,-87.25325857,36.1219789,-83.81482256,500,ac,default,default,8MONTGOMERY_360044-8VOLUNTEER_360097
1405,8MONTGOMERY_360044,8WEST POINT_360035,36.59438524,-87.25325857,33.63551392,-88.65363834,500,ac,default,default,8MONTGOMERY_360044-8WEST_POINT_360035
1406,8MONTGOMERY_360044,8WID CRK FP_360065,36.59438524,-87.25325857,34.88726197,-85.75423778,500,ac,default,default,8MONTGOMERY_360044-8WID_CRK_FP_360065
1407,8MONTGOMERY_360044,8WILSON TN_360071,36.59438524,-87.25325857,36.2052377,-86.46506033,500,ac,default,default,8MONTGOMERY_360044-8WILSON_TN_360071
1408,8PARADIS CC5_360185,8PARADISE CC_360117,37.25966758,-86.97670194,37.259697,-86.976991,500,ac,default,default,8PARADIS_CC5_360185-8PARADISE_CC_360117
1409,8PARADIS CC5_360185,8PHIPPS B NP_360102,37.25966758,-86.97670194,36.46070569,-82.80788409,500,ac,default,default,8PARADIS_CC5_360185-8PHIPPS_B_NP_360102
1410,8PARADIS CC5_360185,8PIN HOOK TN_360581,37.25966758,-86.97670194,36.04646628,-86.60595108,500,ac,default,default,8PARADIS_CC5_360185-8PIN_HOOK_TN_360581
1411,8PARADIS CC5_360185,8PLATEAU TN_360077,37.25966758,-86.97670194,36.05858036,-85.14194112,500,ac,default,default,8PARADIS_CC5_360185-8PLATEAU_TN_360077
1412,8PARADIS CC5_360185,8RACCOON MTN_360079,37.25966758,-86.97670194,35.05681146,-85.38724619,500,ac,default,default,8PARADIS_CC5_360185-8RACCOON_MTN_360079
1413,8PARADIS CC5_360185,8RUTHERFORD_360010,37.25966758,-86.97670194,35.82791498,-86.59841524,500,ac,default,default,8PARADIS_CC5_360185-8RUTHERFORD_360010
1414,8PARADIS CC5_360185,8SEQUOYAH NP_360081,37.25966758,-86.97670194,35.22706031,-85.09419774,500,ac,default,default,8PARADIS_CC5_360185-8SEQUOYAH_NP_360081
1415,8PARADIS CC5_360185,8SHELBY TN_360021,37.25966758,-86.97670194,35.38606284,-89.80340294,500,ac,default,default,8PARADIS_CC5_360185-8SHELBY_TN_360021
1416,8PARADIS CC5_360185,8TRICO STEEL_360014,37.25966758,-86.97670194,34.60872576,-87.05506218,500,ac,default,default,8PARADIS_CC5_360185-8TRICO_STEEL_360014
1417,8PARADIS CC5_360185,8UNION MS_360033,37.25966758,-86.97670194,34.37783096,-88.85850114,500,ac,default,default,8PARADIS_CC5_360185-8UNION_MS_360033
1418,8PARADIS CC5_360185,8VOLUNTEER_360097,37.25966758,-86.97670194,36.1219789,-83.81482256,500,ac,default,default,8PARADIS_CC5_360185-8VOLUNTEER_360097
1419,8PARADIS CC5_360185,8WEST POINT_360035,37.25966758,-86.97670194,33.63551392,-88.65363834,500,ac,default,default,8PARADIS_CC5_360185-8WEST_POINT_360035
1420,8PARADIS CC5_360185,8WID CRK FP_360065,37.25966758,-86.97670194,34.88726197,-85.75423778,500,ac,default,default,8PARADIS_CC5_360185-8WID_CRK_FP_360065
1421,8PARADIS CC5_360185,8WILSON TN_360071,37.25966758,-86.97670194,36.2052377,-86.46506033,500,ac,default,default,8PARADIS_CC5_360185-8WILSON_TN_360071
1422,8PARADISE CC_360117,8PHIPPS B NP_360102,37.259697,-86.976991,36.46070569,-82.80788409,500,ac,default,default,8PARADISE_CC_360117-8PHIPPS_B_NP_360102
1423,8PARADISE CC_360117,8PIN HOOK TN_360581,37.259697,-86.976991,36.04646628,-86.60595108,500,ac,default,default,8PARADISE_CC_360117-8PIN_HOOK_TN_360581
1424,8PARADISE CC_360117,8PLATEAU TN_360077,37.259697,-86.976991,36.05858036,-85.14194112,500,ac,default,default,8PARADISE_CC_360117-8PLATEAU_TN_360077
1425,8PARADISE CC_360117,8RACCOON MTN_360079,37.259697,-86.976991,35.05681146,-85.38724619,500,ac,default,default,8PARADISE_CC_360117-8RACCOON_MTN_360079
1426,8PARADISE CC_360117,8RUTHERFORD_360010,37.259697,-86.976991,35.82791498,-86.59841524,500,ac,default,default,8PARADISE_CC_360117-8RUTHERFORD_360010
1427,8PARADISE CC_360117,8SEQUOYAH NP_360081,37.259697,-86.976991,35.22706031,-85.09419774,500,ac,default,default,8PARADISE_CC_360117-8SEQUOYAH_NP_360081
1428,8PARADISE CC_360117,8SHELBY TN_360021,37.259697,-86.976991,35.38606284,-89.80340294,500,ac,default,default,8PARADISE_CC_360117-8SHELBY_TN_360021
1429,8PARADISE CC_360117,8TRICO STEEL_360014,37.259697,-86.976991,34.60872576,-87.05506218,500,ac,default,default,8PARADISE_CC_360117-8TRICO_STEEL_360014
1430,8PARADISE CC_360117,8UNION MS_360033,37.259697,-86.976991,34.37783096,-88.85850114,500,ac,default,default,8PARADISE_CC_360117-8UNION_MS_360033
1431,8PARADISE CC_360117,8VOLUNTEER_360097,37.259697,-86.976991,36.1219789,-83.81482256,500,ac,default,default,8PARADISE_CC_360117-8VOLUNTEER_360097
1432,8PARADISE CC_360117,8WEST POINT_360035,37.259697,-86.976991,33.63551392,-88.65363834,500,ac,default,default,8PARADISE_CC_360117-8WEST_POINT_360035
1433,8PARADISE CC_360117,8WID CRK FP_360065,37.259697,-86.976991,34.88726197,-85.75423778,500,ac,default,default,8PARADISE_CC_360117-8WID_CRK_FP_360065
1434,8PARADISE CC_360117,8WILSON TN_360071,37.259697,-86.976991,36.2052377,-86.46506033,500,ac,default,default,8PARADISE_CC_360117-8WILSON_TN_360071
1435,8PHIPPS B NP_360102,8PIN HOOK TN_360581,36.46070569,-82.80788409,36.04646628,-86.60595108,500,ac,default,default,8PHIPPS_B_NP_360102-8PIN_HOOK_TN_360581
1436,8PHIPPS B NP_360102,8PLATEAU TN_360077,36.46070569,-82.80788409,36.05858036,-85.14194112,500,ac,default,default,8PHIPPS_B_NP_360102-8PLATEAU_TN_360077
1437,8PHIPPS B NP_360102,8RACCOON MTN_360079,36.46070569,-82.80788409,35.05681146,-85.38724619,500,ac,default,default,8PHIPPS_B_NP_360102-8RACCOON_MTN_360079
1438,8PHIPPS B NP_360102,8RUTHERFORD_360010,36.46070569,-82.80788409,35.82791498,-86.59841524,500,ac,default,default,8PHIPPS_B_NP_360102-8RUTHERFORD_360010
1439,8PHIPPS B NP_360102,8SEQUOYAH NP_360081,36.46070569,-82.80788409,35.22706031,-85.09419774,500,ac,default,default,8PHIPPS_B_NP_360102-8SEQUOYAH_NP_360081
1440,8PHIPPS B NP_360102,8SHELBY TN_360021,36.46070569,-82.80788409,35.38606284,-89.80340294,500,ac,default,default,8PHIPPS_B_NP_360102-8SHELBY_TN_360021
1441,8PHIPPS B NP_360102,8TRICO STEEL_360014,36.46070569,-82.80788409,34.60872576,-87.05506218,500,ac,default,default,8PHIPPS_B_NP_360102-8TRICO_STEEL_360014
1442,8PHIPPS B NP_360102,8UNION MS_360033,36.46070569,-82.80788409,34.37783096,-88.85850114,500,ac,default,default,8PHIPPS_B_NP_360102-8UNION_MS_360033
1443,8PHIPPS B NP_360102,8VOLUNTEER_360097,36.46070569,-82.80788409,36.1219789,-83.81482256,500,ac,default,default,8PHIPPS_B_NP_360102-8VOLUNTEER_360097
1444,8PHIPPS B NP_360102,8WEST POINT_360035,36.46070569,-82.80788409,33.63551392,-88.65363834,500,ac,default,default,8PHIPPS_B_NP_360102-8WEST_POINT_360035
1445,8PHIPPS B NP_360102,8WID CRK FP_360065,36.46070569,-82.80788409,34.88726197,-85.75423778,500,ac,default,default,8PHIPPS_B_NP_360102-8WID_CRK_FP_360065
1446,8PHIPPS B NP_360102,8WILSON TN_360071,36.46070569,-82.80788409,36.2052377,-86.46506033,500,ac,default,default,8PHIPPS_B_NP_360102-8WILSON_TN_360071
1447,8PIN HOOK TN_360581,8PLATEAU TN_360077,36.04646628,-86.60595108,36.05858036,-85.14194112,500,ac,default,default,8PIN_HOOK_TN_360581-8PLATEAU_TN_360077
1448,8PIN HOOK TN_360581,8RACCOON MTN_360079,36.04646628,-86.60595108,35.05681146,-85.38724619,500,ac,default,default,8PIN_HOOK_TN_360581-8RACCOON_MTN_360079
1449,8PIN HOOK TN_360581,8RUTHERFORD_360010,36.04646628,-86.60595108,35.82791498,-86.59841524,500,ac,default,default,8PIN_HOOK_TN_360581-8RUTHERFORD_360010
1450,8PIN HOOK TN_360581,8SEQUOYAH NP_360081,36.04646628,-86.60595108,35.22706031,-85.09419774,500,ac,default,default,8PIN_HOOK_TN_360581-8SEQUOYAH_NP_360081
1451,8PIN HOOK TN_360581,8SHELBY TN_360021,36.04646628,-86.60595108,35.38606284,-89.80340294,500,ac,default,default,8PIN_HOOK_TN_360581-8SHELBY_TN_360021
1452,8PIN HOOK TN_360581,8TRICO STEEL_360014,36.04646628,-86.60595108,34.60872576,-87.05506218,500,ac,default,default,8PIN_HOOK_TN_360581-8TRICO_STEEL_360014
1453,8PIN HOOK TN_360581,8UNION MS_360033,36.04646628,-86.60595108,34.37783096,-88.85850114,500,ac,default,default,8PIN_HOOK_TN_360581-8UNION_MS_360033
1454,8PIN HOOK TN_360581,8VOLUNTEER_360097,36.04646628,-86.60595108,36.1219789,-83.81482256,500,ac,default,default,8PIN_HOOK_TN_360581-8VOLUNTEER_360097
1455,8PIN HOOK TN_360581,8WEST POINT_360035,36.04646628,-86.60595108,33.63551392,-88.65363834,500,ac,default,default,8PIN_HOOK_TN_360581-8WEST_POINT_360035
1456,8PIN HOOK TN_360581,8WID CRK FP_360065,36.04646628,-86.60595108,34.88726197,-85.75423778,500,ac,default,default,8PIN_HOOK_TN_360581-8WID_CRK_FP_360065
1457,8PIN HOOK TN_360581,8WILSON TN_360071,36.04646628,-86.60595108,36.2052377,-86.46506033,500,ac,default,default,8PIN_HOOK_TN_360581-8WILSON_TN_360071
1458,8PLATEAU TN_360077,8RACCOON MTN_360079,36.05858036,-85.14194112,35.05681146,-85.38724619,500,ac,default,default,8PLATEAU_TN_360077-8RACCOON_MTN_360079
1459,8PLATEAU TN_360077,8RUTHERFORD_360010,36.05858036,-85.14194112,35.82791498,-86.59841524,500,ac,default,default,8PLATEAU_TN_360077-8RUTHERFORD_360010
1460,8PLATEAU TN_360077,8SEQUOYAH NP_360081,36.05858036,-85.14194112,35.22706031,-85.09419774,500,ac,default,default,8PLATEAU_TN_360077-8SEQUOYAH_NP_360081
1461,8PLATEAU TN_360077,8SHELBY TN_360021,36.05858036,-85.14194112,35.38606284,-89.80340294,500,ac,default,default,8PLATEAU_TN_360077-8SHELBY_TN_360021
1462,8PLATEAU TN_360077,8TRICO STEEL_360014,36.05858036,-85.14194112,34.60872576,-87.05506218,500,ac,default,default,8PLATEAU_TN_360077-8TRICO_STEEL_360014
1463,8PLATEAU TN_360077,8UNION MS_360033,36.05858036,-85.14194112,34.37783096,-88.85850114,500,ac,default,default,8PLATEAU_TN_360077-8UNION_MS_360033
1464,8PLATEAU TN_360077,8VOLUNTEER_360097,36.05858036,-85.14194112,36.1219789,-83.81482256,500,ac,default,default,8PLATEAU_TN_360077-8VOLUNTEER_360097
1465,8PLATEAU TN_360077,8WEST POINT_360035,36.05858036,-85.14194112,33.63551392,-88.65363834,500,ac,default,default,8PLATEAU_TN_360077-8WEST_POINT_360035
1466,8PLATEAU TN_360077,8WID CRK FP_360065,36.05858036,-85.14194112,34.88726197,-85.75423778,500,ac,default,default,8PLATEAU_TN_360077-8WID_CRK_FP_360065
1467,8PLATEAU TN_360077,8WILSON TN_360071,36.05858036,-85.14194112,36.2052377,-86.46506033,500,ac,default,default,8PLATEAU_TN_360077-8WILSON_TN_360071
1468,8RACCOON MTN_360079,8RUTHERFORD_360010,35.05681146,-85.38724619,35.82791498,-86.59841524,500,ac,default,default,8RACCOON_MTN_360079-8RUTHERFORD_360010
1469,8RACCOON MTN_360079,8SEQUOYAH NP_360081,35.05681146,-85.38724619,35.22706031,-85.09419774,500,ac,default,default,8RACCOON_MTN_360079-8SEQUOYAH_NP_360081
1470,8RACCOON MTN_360079,8SHELBY TN_360021,35.05681146,-85.38724619,35.38606284,-89.80340294,500,ac,default,default,8RACCOON_MTN_360079-8SHELBY_TN_360021
1471,8RACCOON MTN_360079,8TRICO STEEL_360014,35.05681146,-85.38724619,34.60872576,-87.05506218,500,ac,default,default,8RACCOON_MTN_360079-8TRICO_STEEL_360014
1472,8RACCOON MTN_360079,8UNION MS_360033,35.05681146,-85.38724619,34.37783096,-88.85850114,500,ac,default,default,8RACCOON_MTN_360079-8UNION_MS_360033
1473,8RACCOON MTN_360079,8VOLUNTEER_360097,35.05681146,-85.38724619,36.1219789,-83.81482256,500,ac,default,default,8RACCOON_MTN_360079-8VOLUNTEER_360097
1474,8RACCOON MTN_360079,8WEST POINT_360035,35.05681146,-85.38724619,33.63551392,-88.65363834,500,ac,default,default,8RACCOON_MTN_360079-8WEST_POINT_360035
1475,8RACCOON MTN_360079,8WID CRK FP_360065,35.05681146,-85.38724619,34.88726197,-85.75423778,500,ac,default,default,8RACCOON_MTN_360079-8WID_CRK_FP_360065
1476,8RACCOON MTN_360079,8WILSON TN_360071,35.05681146,-85.38724619,36.2052377,-86.46506033,500,ac,default,default,8RACCOON_MTN_360079-8WILSON_TN_360071
1477,8RUTHERFORD_360010,8SEQUOYAH NP_360081,35.82791498,-86.59841524,35.22706031,-85.09419774,500,ac,default,default,8RUTHERFORD_360010-8SEQUOYAH_NP_360081
1478,8RUTHERFORD_360010,8SHELBY TN_360021,35.82791498,-86.59841524,35.38606284,-89.80340294,500,ac,default,default,8RUTHERFORD_360010-8SHELBY_TN_360021
1479,8RUTHERFORD_360010,8TRICO STEEL_360014,35.82791498,-86.59841524,34.60872576,-87.05506218,500,ac,default,default,8RUTHERFORD_360010-8TRICO_STEEL_360014
1480,8RUTHERFORD_360010,8UNION MS_360033,35.82791498,-86.59841524,34.37783096,-88.85850114,500,ac,default,default,8RUTHERFORD_360010-8UNION_MS_360033
1481,8RUTHERFORD_360010,8VOLUNTEER_360097,35.82791498,-86.59841524,36.1219789,-83.81482256,500,ac,default,default,8RUTHERFORD_360010-8VOLUNTEER_360097
1482,8RUTHERFORD_360010,8WEST POINT_360035,35.82791498,-86.59841524,33.63551392,-88.65363834,500,ac,default,default,8RUTHERFORD_360010-8WEST_POINT_360035
1483,8RUTHERFORD_360010,8WID CRK FP_360065,35.82791498,-86.59841524,34.88726197,-85.75423778,500,ac,default,default,8RUTHERFORD_360010-8WID_CRK_FP_360065
1484,8RUTHERFORD_360010,8WILSON TN_360071,35.82791498,-86.59841524,36.2052377,-86.46506033,500,ac,default,default,8RUTHERFORD_360010-8WILSON_TN_360071
1485,8SEQUOYAH NP_360081,8SHELBY TN_360021,35.22706031,-85.09419774,35.38606284,-89.80340294,500,ac,default,default,8SEQUOYAH_NP_360081-8SHELBY_TN_360021
1486,8SEQUOYAH NP_360081,8TRICO STEEL_360014,35.22706031,-85.09419774,34.60872576,-87.05506218,500,ac,default,default,8SEQUOYAH_NP_360081-8TRICO_STEEL_360014
1487,8SEQUOYAH NP_360081,8UNION MS_360033,35.22706031,-85.09419774,34.37783096,-88.85850114,500,ac,default,default,8SEQUOYAH_NP_360081-8UNION_MS_360033
1488,8SEQUOYAH NP_360081,8VOLUNTEER_360097,35.22706031,-85.09419774,36.1219789,-83.81482256,500,ac,default,default,8SEQUOYAH_NP_360081-8VOLUNTEER_360097
1489,8SEQUOYAH NP_360081,8WEST POINT_360035,35.22706031,-85.09419774,33.63551392,-88.65363834,500,ac,default,default,8SEQUOYAH_NP_360081-8WEST_POINT_360035
1490,8SEQUOYAH NP_360081,8WID CRK FP_360065,35.22706031,-85.09419774,34.88726197,-85.75423778,500,ac,default,default,8SEQUOYAH_NP_360081-8WID_CRK_FP_360065
1491,8SEQUOYAH NP_360081,8WILSON TN_360071,35.22706031,-85.09419774,36.2052377,-86.46506033,500,ac,default,default,8SEQUOYAH_NP_360081-8WILSON_TN_360071
1492,8SHELBY TN_360021,8TRICO STEEL_360014,35.38606284,-89.80340294,34.60872576,-87.05506218,500,ac,default,default,8SHELBY_TN_360021-8TRICO_STEEL_360014
1493,8SHELBY TN_360021,8UNION MS_360033,35.38606284,-89.80340294,34.37783096,-88.85850114,500,ac,default,default,8SHELBY_TN_360021-8UNION_MS_360033
1494,8SHELBY TN_360021,8VOLUNTEER_360097,35.38606284,-89.80340294,36.1219789,-83.81482256,500,ac,default,default,8SHELBY_TN_360021-8VOLUNTEER_360097
1495,8SHELBY TN_360021,8WEST POINT_360035,35.38606284,-89.80340294,33.63551392,-88.65363834,500,ac,default,default,8SHELBY_TN_360021-8WEST_POINT_360035
1496,8SHELBY TN_360021,8WID CRK FP_360065,35.38606284,-89.80340294,34.88726197,-85.75423778,500,ac,default,default,8SHELBY_TN_360021-8WID_CRK_FP_360065
1497,8SHELBY TN_360021,8WILSON TN_360071,35.38606284,-89.80340294,36.2052377,-86.46506033,500,ac,default,default,8SHELBY_TN_360021-8WILSON_TN_360071
1498,8TRICO STEEL_360014,8UNION MS_360033,34.60872576,-87.05506218,34.37783096,-88.85850114,500,ac,default,default,8TRICO_STEEL_360014-8UNION_MS_360033
1499,8TRICO STEEL_360014,8VOLUNTEER_360097,34.60872576,-87.05506218,36.1219789,-83.81482256,500,ac,default,default,8TRICO_STEEL_360014-8VOLUNTEER_360097
1500,8TRICO STEEL_360014,8WEST POINT_360035,34.60872576,-87.05506218,33.63551392,-88.65363834,500,ac,default,default,8TRICO_STEEL_360014-8WEST_POINT_360035
1501,8TRICO STEEL_360014,8WID CRK FP_360065,34.60872576,-87.05506218,34.88726197,-85.75423778,500,ac,default,default,8TRICO_STEEL_360014-8WID_CRK_FP_360065
1502,8TRICO STEEL_360014,8WILSON TN_360071,34.60872576,-87.05506218,36.2052377,-86.46506033,500,ac,default,default,8TRICO_STEEL_360014-8WILSON_TN_360071
1503,8UNION MS_360033,8VOLUNTEER_360097,34.37783096,-88.85850114,36.1219789,-83.81482256,500,ac,default,default,8UNION_MS_360033-8VOLUNTEER_360097
1504,8UNION MS_360033,8WEST POINT_360035,34.37783096,-88.85850114,33.63551392,-88.65363834,500,ac,default,default,8UNION_MS_360033-8WEST_POINT_360035
1505,8UNION MS_360033,8WID CRK FP_360065,34.37783096,-88.85850114,34.88726197,-85.75423778,500,ac,default,default,8UNION_MS_360033-8WID_CRK_FP_360065
1506,8UNION MS_360033,8WILSON TN_360071,34.37783096,-88.85850114,36.2052377,-86.46506033,500,ac,default,default,8UNION_MS_360033-8WILSON_TN_360071
1507,8VOLUNTEER_360097,8WEST POINT_360035,36.1219789,-83.81482256,33.63551392,-88.65363834,500,ac,default,default,8VOLUNTEER_360097-8WEST_POINT_360035
1508,8VOLUNTEER_360097,8WID CRK FP_360065,36.1219789,-83.81482256,34.88726197,-85.75423778,500,ac,default,default,8VOLUNTEER_360097-8WID_CRK_FP_360065
